,year,month,day,hotel,adr,stays_in_weekend_nights,stays_in_week_nights,revenuePerOrder
70795,2016,11,3,City Hotel,71.13497248,0,3,213.40491744000002
70796,2016,11,3,City Hotel,81.08701091,0,3,243.26103273
70797,2016,11,3,Resort Hotel,37.23353591,0,1,37.23353591
70798,2016,11,3,Resort Hotel,43.04147729,1,3,172.16590916
70799,2016,11,3,Resort Hotel,56.83665813,1,3,227.34663252
70800,2016,11,3,Resort Hotel,50.75298611,1,3,203.01194444
70801,2016,11,3,City Hotel,84.69728436,0,3,254.09185308
70802,2016,11,3,Resort Hotel,32.27660319,0,1,32.27660319
70803,2016,11,3,Resort Hotel,0.693139705,0,1,0.693139705
70804,2016,11,3,City Hotel,100.9271362,0,3,302.7814086
70805,2016,11,3,City Hotel,86.86231168,0,3,260.58693504
70806,2016,11,3,Resort Hotel,15.38667041,0,1,15.38667041
70807,2016,11,3,Resort Hotel,65.96689514,1,3,263.86758056
70808,2016,11,3,City Hotel,103.6782735,2,4,622.069641
70809,2016,11,3,Resort Hotel,14.67933908,1,3,58.71735632
70810,2016,11,3,Resort Hotel,26.95468335,0,1,26.95468335
70811,2016,11,3,Resort Hotel,15.75512122,1,3,63.02048488
70812,2016,11,3,City Hotel,137.4377263,0,3,412.3131789
70813,2016,11,3,City Hotel,126.9551176,0,3,380.8653528
70815,2016,11,3,Resort Hotel,20.07621912,2,3,100.38109560000001
70841,2016,11,3,Resort Hotel,17.95924163,2,3,89.79620815000001
70907,2016,11,3,Resort Hotel,44.06320072,2,5,308.44240504
70919,2016,11,3,Resort Hotel,65.60957776,4,10,918.5340886399999
70920,2016,11,3,Resort Hotel,86.25212529,4,10,1207.52975406
70922,2016,11,3,Resort Hotel,24.24144087,0,1,24.24144087
70924,2016,11,3,City Hotel,85.43175567,0,1,85.43175567
70928,2016,11,3,City Hotel,72.03422523,0,1,72.03422523
70929,2016,11,3,City Hotel,91.17950277,0,1,91.17950277
70933,2016,11,3,City Hotel,82.32657873,0,1,82.32657873
70934,2016,11,3,City Hotel,91.24410805,0,1,91.24410805
70935,2016,11,3,City Hotel,122.67738119999999,0,1,122.67738119999999
70936,2016,11,3,City Hotel,11.92384979,0,0,0.0
70937,2016,11,3,City Hotel,78.44893094,0,1,78.44893094
70938,2016,11,3,City Hotel,113.9766925,0,1,113.9766925
70943,2016,11,3,Resort Hotel,17.08572858,2,3,85.4286429
70944,2016,11,3,City Hotel,129.1248169,0,2,258.2496338
70945,2016,11,3,City Hotel,57.73139655,0,2,115.4627931
70946,2016,11,3,City Hotel,75.11020242,0,2,150.22040484
70947,2016,11,3,City Hotel,75.68981359,0,2,151.37962718
70961,2016,11,3,Resort Hotel,22.7282538,0,1,22.7282538
70973,2016,11,4,City Hotel,-35.87617398,0,0,-0.0
70974,2016,11,4,City Hotel,110.61929040000001,0,1,110.61929040000001
70975,2016,11,4,City Hotel,120.73958909999999,0,2,241.47917819999998
70976,2016,11,4,City Hotel,145.39094530000003,0,1,145.39094530000003
70977,2016,11,4,City Hotel,60.02943262,0,2,120.05886524
70978,2016,11,4,Resort Hotel,15.6251823,4,10,218.7525522
70979,2016,11,4,City Hotel,73.32935769,0,2,146.65871538
70980,2016,11,4,City Hotel,91.64395751,0,2,183.28791502
70981,2016,11,4,City Hotel,94.33526568,0,2,188.67053136
70982,2016,11,4,City Hotel,81.52890229,0,2,163.05780458
70983,2016,11,4,City Hotel,97.48485093,0,1,97.48485093
70984,2016,11,4,Resort Hotel,44.97122173,0,1,44.97122173
70985,2016,11,4,City Hotel,64.53214985,0,2,129.0642997
70987,2016,11,4,City Hotel,63.26991013,0,2,126.53982026
70988,2016,11,4,City Hotel,60.9964995,0,2,121.992999
70989,2016,11,4,City Hotel,73.18528129,0,2,146.37056258
70990,2016,11,4,City Hotel,99.8309,0,2,199.6618
70991,2016,11,4,City Hotel,188.75430480000003,0,2,377.50860960000006
70992,2016,11,4,City Hotel,88.25092017,0,2,176.50184034
70993,2016,11,4,City Hotel,76.46537312,0,2,152.93074624
70994,2016,11,4,City Hotel,95.23423099,0,2,190.46846198
70995,2016,11,4,City Hotel,92.44563669,0,2,184.89127338
70996,2016,11,4,City Hotel,146.2593304,0,2,292.5186608
70997,2016,11,4,City Hotel,100.66818690000001,0,2,201.33637380000002
70998,2016,11,4,City Hotel,92.55394958,0,2,185.10789916
70999,2016,11,4,City Hotel,84.72622689,0,2,169.45245378
71000,2016,11,4,City Hotel,65.72994736,0,2,131.45989472
71001,2016,11,4,City Hotel,146.5777778,0,2,293.1555556
71002,2016,11,4,City Hotel,66.73718238,0,2,133.47436476
71004,2016,11,4,City Hotel,62.71472232,0,2,125.42944464
71005,2016,11,4,City Hotel,63.83321824,0,2,127.66643648
71012,2016,11,4,Resort Hotel,61.95902484,3,7,619.5902484
71015,2016,11,4,Resort Hotel,65.24684833,0,1,65.24684833
71017,2016,11,4,City Hotel,109.5795723,0,2,219.1591446
71020,2016,11,4,City Hotel,95.99238623,0,2,191.98477246
71021,2016,11,4,City Hotel,67.26886576,0,2,134.53773152
71022,2016,11,4,City Hotel,65.39591579,0,2,130.79183158
71023,2016,11,4,Resort Hotel,38.06820849,2,4,228.40925094000002
71024,2016,11,4,City Hotel,101.88102070000001,1,2,305.6430621
71054,2016,11,4,City Hotel,112.9077001,1,2,338.7231003
71141,2016,11,4,Resort Hotel,63.77691348,0,2,127.55382696
71142,2016,11,4,City Hotel,121.7321281,2,4,730.3927686
71143,2016,11,4,Resort Hotel,-1.7121627030000002,0,0,-0.0
71144,2016,11,4,City Hotel,107.9333741,2,4,647.6002446
71145,2016,11,4,Resort Hotel,28.2678837,0,1,28.2678837
71146,2016,11,4,Resort Hotel,31.79569756,0,1,31.79569756
71147,2016,11,4,Resort Hotel,45.92002327,0,1,45.92002327
71148,2016,11,4,Resort Hotel,61.98238367,0,1,61.98238367
71149,2016,11,4,Resort Hotel,42.91277096,0,1,42.91277096
71150,2016,11,4,City Hotel,146.0991654,2,3,730.495827
71151,2016,11,4,City Hotel,109.07426470000001,2,5,763.5198529000002
71152,2016,11,4,Resort Hotel,69.4265074,2,5,485.98555180000005
71153,2016,11,4,Resort Hotel,72.29550911,2,5,506.06856376999997
71154,2016,11,4,Resort Hotel,24.90978068,2,5,174.36846476
71155,2016,11,4,Resort Hotel,70.98746863,0,2,141.97493726
71156,2016,11,4,Resort Hotel,36.51065358,2,5,255.57457506000003
71157,2016,11,4,Resort Hotel,28.91303162,2,5,202.39122134000002
71158,2016,11,4,Resort Hotel,11.85748385,2,5,83.00238695
71159,2016,11,4,Resort Hotel,6.142098402999999,2,5,42.994688821
71161,2016,11,4,City Hotel,120.636225,2,3,603.181125
71162,2016,11,4,City Hotel,129.3782131,2,2,517.5128524
71163,2016,11,4,City Hotel,169.6300665,2,2,678.520266
71164,2016,11,4,City Hotel,99.46844281,1,2,298.40532843
71165,2016,11,4,City Hotel,119.65060990000002,1,2,358.9518297000001
71166,2016,11,4,City Hotel,129.6019825,1,2,388.8059475
71167,2016,11,4,City Hotel,109.58062379999998,1,2,328.7418713999999
71168,2016,11,4,City Hotel,110.1888279,1,2,330.56648370000005
71169,2016,11,4,City Hotel,154.69606100000001,1,2,464.0881830000001
71170,2016,11,4,City Hotel,140.61643909999998,1,2,421.84931729999994
71171,2016,11,4,City Hotel,115.149883,1,2,345.449649
71172,2016,11,4,City Hotel,58.43743448,1,2,175.31230344
71173,2016,11,4,City Hotel,49.939234899999995,1,2,149.81770469999998
71174,2016,11,4,City Hotel,57.76074642,1,2,173.28223925999998
71175,2016,11,4,City Hotel,85.17315763,1,2,255.51947289000003
71176,2016,11,4,City Hotel,76.14645543,1,2,228.43936629
71177,2016,11,4,City Hotel,112.6329,1,2,337.8987
71178,2016,11,4,City Hotel,119.71863559999998,1,2,359.15590679999997
71179,2016,11,4,City Hotel,98.31477193,1,2,294.94431579
71180,2016,11,4,City Hotel,146.9432034,2,2,587.7728136
71181,2016,11,4,City Hotel,144.98831090000002,2,2,579.9532436000001
71182,2016,11,4,City Hotel,113.63412790000001,2,2,454.53651160000004
71183,2016,11,4,Resort Hotel,2.1251522,2,5,14.8760654
71184,2016,11,4,Resort Hotel,101.3703332,0,2,202.7406664
71185,2016,11,4,Resort Hotel,32.31799,4,10,452.45186
71186,2016,11,4,Resort Hotel,47.45242605,0,2,94.9048521
71187,2016,11,4,Resort Hotel,45.64767867,0,2,91.29535734
71188,2016,11,4,Resort Hotel,41.0377909,0,2,82.0755818
71189,2016,11,4,Resort Hotel,25.52951823,0,2,51.05903646
71190,2016,11,4,Resort Hotel,92.81247897,0,2,185.62495794
71191,2016,11,4,Resort Hotel,69.16367703,0,2,138.32735406
71192,2016,11,4,Resort Hotel,60.03264657,1,2,180.09793971
71193,2016,11,4,Resort Hotel,18.39645311,1,2,55.18935933
71194,2016,11,4,Resort Hotel,70.68171906,2,3,353.4085953
71195,2016,11,4,Resort Hotel,52.41976265,1,2,157.25928795000002
71196,2016,11,4,Resort Hotel,78.58649445,1,2,235.75948335
71197,2016,11,4,Resort Hotel,60.72028724,1,2,182.16086171999999
71198,2016,11,4,Resort Hotel,48.75023906,0,2,97.50047812
71199,2016,11,4,Resort Hotel,62.68908668,1,2,188.06726004
71200,2016,11,4,Resort Hotel,17.08103535,0,2,34.1620707
71201,2016,11,4,Resort Hotel,14.61237493,0,2,29.22474986
71202,2016,11,4,Resort Hotel,28.18188346,2,5,197.27318422000002
71203,2016,11,4,Resort Hotel,65.85667297,2,2,263.42669188
71204,2016,11,4,Resort Hotel,65.0704281,0,2,130.1408562
71205,2016,11,4,Resort Hotel,77.98043139,2,2,311.92172556
71206,2016,11,4,Resort Hotel,35.56624718,2,3,177.8312359
71207,2016,11,4,Resort Hotel,44.29217368,0,2,88.58434736
71208,2016,11,4,Resort Hotel,80.98868089,0,2,161.97736178
71209,2016,11,4,Resort Hotel,-8.241579611,0,2,-16.483159222
71210,2016,11,5,Resort Hotel,26.37049023,2,1,79.11147069
71211,2016,11,5,Resort Hotel,46.66869491,2,3,233.34347455
71212,2016,11,5,Resort Hotel,16.59029679,2,5,116.13207753
71213,2016,11,5,Resort Hotel,49.9297299,2,1,149.7891897
71214,2016,11,5,Resort Hotel,13.77914699,4,6,137.79146989999998
71215,2016,11,5,Resort Hotel,61.11640203,0,1,61.11640203
71216,2016,11,5,Resort Hotel,12.00182945,2,5,84.01280615
71217,2016,11,5,Resort Hotel,74.73434327,2,2,298.93737308
71218,2016,11,5,Resort Hotel,44.59051538,2,1,133.77154614
71219,2016,11,5,Resort Hotel,51.76775857,2,2,207.07103428
71220,2016,11,5,Resort Hotel,53.37543129,2,2,213.50172516
71221,2016,11,5,Resort Hotel,50.24686418,2,2,200.98745672
71222,2016,11,5,Resort Hotel,148.895231,2,5,1042.266617
71223,2016,11,5,Resort Hotel,42.77062966,2,2,171.08251864
71224,2016,11,5,Resort Hotel,84.99243285,2,2,339.9697314
71225,2016,11,5,Resort Hotel,60.28465028,2,1,180.85395084
71227,2016,11,5,Resort Hotel,32.92386202,2,2,131.69544808
71228,2016,11,5,Resort Hotel,64.74185875,0,1,64.74185875
71229,2016,11,5,Resort Hotel,28.64468912,2,5,200.51282383999998
71230,2016,11,5,Resort Hotel,64.89368743,0,1,64.89368743
71231,2016,11,5,Resort Hotel,80.51522828,0,1,80.51522828
71232,2016,11,5,Resort Hotel,67.07479177,0,1,67.07479177
71233,2016,11,5,Resort Hotel,26.85746153,0,1,26.85746153
71234,2016,11,5,Resort Hotel,68.23335803,0,1,68.23335803
71235,2016,11,5,Resort Hotel,69.95692294,0,1,69.95692294
71236,2016,11,5,Resort Hotel,64.28945901,0,1,64.28945901
71237,2016,11,5,Resort Hotel,84.37882715,0,1,84.37882715
71238,2016,11,5,Resort Hotel,66.44129199,0,1,66.44129199
71239,2016,11,5,Resort Hotel,-3.828558101,0,1,-3.828558101
71240,2016,11,5,Resort Hotel,63.38833761,0,1,63.38833761
71241,2016,11,5,Resort Hotel,36.82446915,2,5,257.77128404999996
71242,2016,11,5,Resort Hotel,75.03028017,2,5,525.21196119
71243,2016,11,5,Resort Hotel,31.88714428,2,5,223.21000996
71244,2016,11,5,Resort Hotel,59.38279806,2,5,415.67958641999996
71245,2016,11,5,Resort Hotel,19.08697838,2,5,133.60884866
71246,2016,11,5,Resort Hotel,42.79413521,2,5,299.55894647
71247,2016,11,5,Resort Hotel,36.23360751,2,5,253.63525256999998
71248,2016,11,5,Resort Hotel,31.0115653,2,5,217.0809571
71249,2016,11,5,Resort Hotel,23.81477366,2,5,166.70341562
71250,2016,11,5,Resort Hotel,62.93450194,2,5,440.54151357999996
71251,2016,11,5,Resort Hotel,29.81455741,2,3,149.07278705
71252,2016,11,5,Resort Hotel,51.84199094,0,1,51.84199094
71253,2016,11,5,Resort Hotel,46.88701505,2,5,328.20910535
71254,2016,11,5,Resort Hotel,67.05828169,2,5,469.40797183
71255,2016,11,5,Resort Hotel,23.66914439,2,5,165.68401073
71256,2016,11,5,Resort Hotel,46.61475354,2,5,326.30327478000004
71257,2016,11,5,Resort Hotel,3.4489548539999997,2,5,24.142683977999997
71258,2016,11,5,Resort Hotel,30.93597506,2,6,247.48780048
71259,2016,11,5,Resort Hotel,54.64282112,2,5,382.49974784
71260,2016,11,5,Resort Hotel,71.69081783,2,1,215.07245349
71261,2016,11,5,City Hotel,128.7258661,2,1,386.1775983
71286,2016,11,5,City Hotel,104.9817436,2,4,629.8904616
71287,2016,11,5,City Hotel,94.41282262,2,4,566.47693572
71288,2016,11,5,City Hotel,94.19095761,2,4,565.14574566
71289,2016,11,5,City Hotel,103.3821308,2,4,620.2927847999999
71290,2016,11,5,City Hotel,155.9012945,2,5,1091.3090615
71291,2016,11,5,City Hotel,104.0238082,2,5,728.1666574000001
71327,2016,11,5,City Hotel,136.2683607,3,6,1226.4152462999998
71352,2016,11,5,City Hotel,189.4913184,2,3,947.456592
71353,2016,11,5,Resort Hotel,47.31845828,2,1,141.95537484
71354,2016,11,5,City Hotel,108.13325970000001,2,2,432.53303880000004
71355,2016,11,5,City Hotel,87.61117909,0,1,87.61117909
71356,2016,11,5,City Hotel,128.7355972,0,1,128.7355972
71357,2016,11,5,City Hotel,62.93939877,0,1,62.93939877
71358,2016,11,5,City Hotel,120.62412140000002,0,1,120.62412140000002
71359,2016,11,5,City Hotel,117.08137179999999,0,1,117.08137179999999
71360,2016,11,5,City Hotel,134.2582251,0,1,134.2582251
71361,2016,11,5,City Hotel,130.2264158,0,1,130.2264158
71362,2016,11,5,City Hotel,129.1465988,0,1,129.1465988
71363,2016,11,5,City Hotel,122.1357222,0,1,122.1357222
71364,2016,11,5,City Hotel,135.8084311,0,1,135.8084311
71365,2016,11,5,City Hotel,133.929449,0,1,133.929449
71366,2016,11,5,City Hotel,133.152284,0,1,133.152284
71367,2016,11,5,City Hotel,135.74153280000002,0,1,135.74153280000002
71368,2016,11,5,City Hotel,19.9651021,0,1,19.9651021
71369,2016,11,5,City Hotel,136.4394935,0,1,136.4394935
71370,2016,11,5,City Hotel,128.9365201,0,1,128.9365201
71371,2016,11,5,City Hotel,132.48973020000003,0,1,132.48973020000003
71372,2016,11,5,City Hotel,160.6860634,0,1,160.6860634
71373,2016,11,5,City Hotel,140.3942675,0,1,140.3942675
71374,2016,11,5,City Hotel,135.1640865,0,1,135.1640865
71375,2016,11,5,City Hotel,129.194701,0,1,129.194701
71376,2016,11,5,City Hotel,139.9034812,0,1,139.9034812
71377,2016,11,5,City Hotel,132.65063590000003,0,1,132.65063590000003
71378,2016,11,5,City Hotel,130.70342040000003,0,1,130.70342040000003
71379,2016,11,5,City Hotel,175.62481680000002,2,1,526.8744504000001
71380,2016,11,5,City Hotel,73.30365766,0,1,73.30365766
71381,2016,11,5,City Hotel,87.17821438,2,2,348.71285752
71382,2016,11,5,City Hotel,85.5920162,1,1,171.1840324
71383,2016,11,5,City Hotel,141.6213254,0,1,141.6213254
71384,2016,11,5,City Hotel,83.05146297,1,1,166.10292594
71385,2016,11,5,City Hotel,6.506521922,0,0,0.0
71386,2016,11,5,City Hotel,11.94739302,0,0,0.0
71389,2016,11,5,Resort Hotel,-12.50203118,5,11,-200.03249888
71400,2016,11,5,City Hotel,11.13950471,0,0,0.0
71414,2016,11,5,City Hotel,8.115676767,0,0,0.0
71416,2016,11,5,City Hotel,73.07396103,1,1,146.14792206
71417,2016,11,5,City Hotel,142.2661575,0,1,142.2661575
71418,2016,11,5,City Hotel,117.5940685,2,2,470.376274
71419,2016,11,5,City Hotel,115.7951465,1,1,231.590293
71420,2016,11,5,City Hotel,82.06149757,1,1,164.12299514
71421,2016,11,5,Resort Hotel,63.37387432,2,1,190.12162296
71422,2016,11,5,City Hotel,147.7605294,2,2,591.0421176
71423,2016,11,5,City Hotel,156.5372909,2,1,469.61187269999994
71424,2016,11,6,City Hotel,148.893601,2,2,595.574404
71425,2016,11,6,City Hotel,192.4742118,2,2,769.8968472
71426,2016,11,6,City Hotel,152.8771774,2,2,611.5087096
71427,2016,11,6,City Hotel,187.9302655,2,2,751.721062
71428,2016,11,6,City Hotel,158.9836716,2,2,635.9346864
71429,2016,11,6,City Hotel,118.7259465,2,2,474.903786
71430,2016,11,6,City Hotel,155.15040530000002,2,2,620.6016212000001
71431,2016,11,6,City Hotel,111.86842709999999,1,0,111.86842709999999
71432,2016,11,6,City Hotel,138.24437509999998,2,2,552.9775003999999
71433,2016,11,6,City Hotel,43.64849439,2,2,174.59397756
71434,2016,11,6,City Hotel,122.0884402,2,2,488.3537608
71435,2016,11,6,City Hotel,149.7805006,2,2,599.1220024
71436,2016,11,6,City Hotel,156.2428111,2,2,624.9712444
71437,2016,11,6,City Hotel,157.983648,2,2,631.934592
71438,2016,11,6,City Hotel,165.2359446,2,2,660.9437784
71439,2016,11,6,Resort Hotel,80.02545019,1,0,80.02545019
71440,2016,11,6,City Hotel,119.07985009999999,2,2,476.31940039999995
71441,2016,11,6,City Hotel,153.6531824,2,2,614.6127296
71442,2016,11,6,City Hotel,143.3890523,2,2,573.5562092
71443,2016,11,6,City Hotel,124.5561425,2,2,498.22457
71444,2016,11,6,City Hotel,136.4244376,2,5,954.9710632
71450,2016,11,6,City Hotel,154.5498393,2,2,618.1993572
71451,2016,11,6,City Hotel,118.8968577,2,2,475.5874308
71452,2016,11,6,City Hotel,123.1193999,2,2,492.4775996
71455,2016,11,6,City Hotel,123.5687571,2,2,494.2750284
71456,2016,11,6,City Hotel,116.5778655,2,2,466.311462
71457,2016,11,6,City Hotel,207.6411663,2,2,830.5646652
71458,2016,11,6,City Hotel,156.598154,2,2,626.392616
71460,2016,11,6,City Hotel,169.6582647,2,1,508.97479409999994
71461,2016,11,6,City Hotel,172.0146406,2,3,860.073203
71462,2016,11,6,City Hotel,179.7866034,2,3,898.933017
71463,2016,11,6,City Hotel,178.4946916,2,3,892.473458
71464,2016,11,6,City Hotel,257.9038184,2,0,515.8076368
71465,2016,11,6,City Hotel,117.8850517,2,3,589.4252585
71466,2016,11,6,City Hotel,112.2717038,2,3,561.358519
71467,2016,11,6,City Hotel,58.48786417,2,3,292.43932085
71468,2016,11,6,City Hotel,139.2307609,2,0,278.4615218
71469,2016,11,6,City Hotel,106.7167386,2,4,640.3004316
71470,2016,11,6,City Hotel,74.42565445,2,5,520.97958115
71471,2016,11,6,City Hotel,183.5863669,2,0,367.1727338
71472,2016,11,6,City Hotel,113.723828,1,0,113.723828
71473,2016,11,6,City Hotel,87.68387421,1,0,87.68387421
71474,2016,11,6,City Hotel,116.6807619,1,0,116.6807619
71475,2016,11,6,City Hotel,164.9463997,2,0,329.8927994
71476,2016,11,6,City Hotel,98.63522315,1,0,98.63522315
71477,2016,11,6,City Hotel,121.3385885,1,0,121.3385885
71478,2016,11,6,City Hotel,168.950161,2,3,844.750805
71479,2016,11,6,City Hotel,125.3394317,2,1,376.01829510000005
71480,2016,11,6,City Hotel,146.8327378,2,3,734.163689
71481,2016,11,6,City Hotel,88.29035347,2,3,441.45176735
71482,2016,11,6,Resort Hotel,59.65378955,1,0,59.65378955
71483,2016,11,6,City Hotel,156.7497767,2,3,783.7488835
71484,2016,11,6,Resort Hotel,63.13322272,1,0,63.13322272
71485,2016,11,6,City Hotel,90.61268314,2,3,453.0634157
71486,2016,11,6,City Hotel,129.1914004,2,3,645.957002
71487,2016,11,6,City Hotel,142.06336409999997,2,3,710.3168204999998
71488,2016,11,6,City Hotel,167.95448369999997,2,3,839.7724184999998
71489,2016,11,6,City Hotel,157.6218375,2,2,630.48735
71490,2016,11,6,City Hotel,109.0036514,2,3,545.018257
71491,2016,11,6,City Hotel,165.4703358,2,3,827.3516789999999
71492,2016,11,6,City Hotel,132.3003321,2,2,529.2013284
71493,2016,11,6,City Hotel,145.3655996,2,3,726.827998
71494,2016,11,6,City Hotel,158.8728954,2,3,794.3644770000001
71495,2016,11,6,City Hotel,123.36506709999999,2,3,616.8253354999999
71496,2016,11,6,City Hotel,179.5668001,2,3,897.8340005
71497,2016,11,6,City Hotel,165.7339138,2,3,828.669569
71498,2016,11,6,City Hotel,177.6056483,2,3,888.0282415
71499,2016,11,6,City Hotel,148.34591899999998,2,2,593.3836759999999
71500,2016,11,6,Resort Hotel,64.7176325,2,2,258.87053
71501,2016,11,6,Resort Hotel,58.10043757,2,2,232.40175028
71502,2016,11,6,Resort Hotel,68.72322262,2,1,206.16966786
71503,2016,11,6,Resort Hotel,41.44337655,2,1,124.33012965
71505,2016,11,6,Resort Hotel,57.41049854,2,2,229.64199416
71506,2016,11,6,Resort Hotel,52.91464942,2,2,211.65859768
71507,2016,11,6,Resort Hotel,50.03051106,2,5,350.21357742000004
71508,2016,11,6,Resort Hotel,26.10922818,2,2,104.43691272
71509,2016,11,6,Resort Hotel,59.17981089,2,2,236.71924356
71511,2016,11,6,Resort Hotel,48.01741001,4,6,480.1741001
71513,2016,11,6,City Hotel,111.03364679999999,1,0,111.03364679999999
71516,2016,11,6,Resort Hotel,79.11684233,2,2,316.46736932
71519,2016,11,6,City Hotel,40.23040646,2,2,160.92162584
71520,2016,11,6,Resort Hotel,24.20418674,2,3,121.0209337
71522,2016,11,6,Resort Hotel,39.849610399999996,2,4,239.0976624
71523,2016,11,6,Resort Hotel,23.20456638,2,4,139.22739828
71526,2016,11,6,Resort Hotel,34.49868902,2,4,206.99213412
71528,2016,11,6,Resort Hotel,103.1427829,2,0,206.2855658
71529,2016,11,6,Resort Hotel,59.62826775,2,4,357.7696065
71533,2016,11,6,Resort Hotel,68.28789181,2,0,136.57578362
71535,2016,11,6,Resort Hotel,73.01207011,4,10,1022.16898154
71536,2016,11,6,Resort Hotel,70.80489227,2,1,212.41467681
71538,2016,11,6,Resort Hotel,69.42101217,2,1,208.26303651
71539,2016,11,6,Resort Hotel,65.83144507,2,1,197.49433521
71546,2016,11,7,City Hotel,12.2999653,1,3,49.1998612
71548,2016,11,7,City Hotel,6.618008026,0,0,0.0
71549,2016,11,7,Resort Hotel,66.8194141,1,0,66.8194141
71557,2016,11,7,Resort Hotel,68.83719486,1,0,68.83719486
71703,2016,11,7,City Hotel,201.6864147,1,2,605.0592441
71705,2016,11,7,City Hotel,181.7836466,1,2,545.3509398
71708,2016,11,7,City Hotel,173.3483102,1,2,520.0449305999999
71709,2016,11,7,City Hotel,206.8504696,1,2,620.5514088
71710,2016,11,7,City Hotel,207.6589988,1,2,622.9769964
71711,2016,11,7,City Hotel,213.6934426,1,2,641.0803278
71712,2016,11,7,City Hotel,215.30791230000003,1,2,645.9237369000001
71714,2016,11,7,City Hotel,73.30213264,1,3,293.20853056
71715,2016,11,7,City Hotel,168.31013480000001,1,3,673.2405392000001
71716,2016,11,7,City Hotel,171.12462549999998,1,3,684.4985019999999
71719,2016,11,7,City Hotel,207.46400559999998,1,2,622.3920168
71721,2016,11,7,City Hotel,198.19608469999997,1,2,594.5882540999999
71722,2016,11,7,City Hotel,178.3198351,1,2,534.9595053
71723,2016,11,7,City Hotel,141.21320319999998,1,2,423.6396096
71724,2016,11,7,City Hotel,144.6034749,1,2,433.8104247
71725,2016,11,7,City Hotel,199.7513574,1,2,599.2540722
71728,2016,11,7,City Hotel,141.2263439,1,2,423.6790317
71730,2016,11,7,City Hotel,176.1070207,1,2,528.3210621
71731,2016,11,7,City Hotel,149.5091668,1,2,448.5275004
71732,2016,11,7,City Hotel,207.4388235,1,2,622.3164705
71733,2016,11,7,City Hotel,154.85299809999998,1,2,464.55899429999994
71734,2016,11,7,City Hotel,220.3211997,1,2,660.9635991
71735,2016,11,7,City Hotel,209.5663514,1,2,628.6990542
71737,2016,11,7,City Hotel,204.6398581,1,2,613.9195743
71740,2016,11,7,City Hotel,197.23779419999997,1,2,591.7133825999999
71741,2016,11,7,City Hotel,165.3656356,1,3,661.4625424
71742,2016,11,7,City Hotel,151.3061847,1,3,605.2247388
71743,2016,11,7,City Hotel,127.67693290000001,1,3,510.70773160000005
71744,2016,11,7,City Hotel,173.12337340000002,1,3,692.4934936000001
71745,2016,11,7,City Hotel,168.4670757,1,3,673.8683028
71746,2016,11,7,City Hotel,153.9937439,1,3,615.9749756
71747,2016,11,7,City Hotel,122.9932565,1,3,491.973026
71748,2016,11,7,City Hotel,175.70558559999998,1,3,702.8223423999999
71749,2016,11,7,City Hotel,184.8152508,1,3,739.2610032
71750,2016,11,7,City Hotel,156.1163988,1,3,624.4655952
71751,2016,11,7,City Hotel,176.8795551,1,3,707.5182204
71752,2016,11,7,City Hotel,114.3562207,1,3,457.4248828
71753,2016,11,7,City Hotel,163.83900380000003,1,3,655.3560152000001
71754,2016,11,7,City Hotel,104.84704640000001,1,4,524.235232
71755,2016,11,7,City Hotel,185.5724764,1,4,927.862382
71756,2016,11,7,City Hotel,113.65148090000001,1,5,681.9088854
71757,2016,11,7,City Hotel,123.66791359999999,1,5,742.0074815999999
71758,2016,11,7,City Hotel,74.40745629999999,2,5,520.8521940999999
71759,2016,11,7,City Hotel,56.83490177,1,3,227.33960708
71761,2016,11,7,City Hotel,197.9935889,1,3,791.9743556
71762,2016,11,7,City Hotel,136.61582009999998,1,3,546.4632803999999
71765,2016,11,7,City Hotel,122.41121310000001,1,3,489.64485240000005
71767,2016,11,7,City Hotel,155.9040765,1,3,623.616306
71768,2016,11,7,City Hotel,178.53999869999998,1,3,714.1599947999999
71770,2016,11,7,City Hotel,202.78575940000002,1,3,811.1430376000001
71772,2016,11,7,City Hotel,151.3684206,1,3,605.4736824
71773,2016,11,7,City Hotel,168.0919508,1,3,672.3678032
71774,2016,11,7,City Hotel,171.6750775,1,3,686.70031
71775,2016,11,7,City Hotel,178.4181127,1,3,713.6724508
71777,2016,11,7,City Hotel,171.1970737,1,3,684.7882948
71778,2016,11,7,City Hotel,128.1108741,1,3,512.4434964
71786,2016,11,7,City Hotel,143.6192468,1,1,287.2384936
71787,2016,11,7,City Hotel,157.6344097,1,1,315.2688194
71788,2016,11,7,City Hotel,157.7831164,1,1,315.5662328
71789,2016,11,7,City Hotel,164.9850686,1,1,329.9701372
71791,2016,11,7,City Hotel,154.76870480000002,1,1,309.53740960000005
71793,2016,11,7,City Hotel,145.3606337,1,1,290.7212674
71794,2016,11,7,City Hotel,147.5182611,1,1,295.0365222
71795,2016,11,7,City Hotel,156.6383195,1,1,313.276639
71797,2016,11,7,City Hotel,199.73780359999998,1,1,399.47560719999996
71799,2016,11,7,City Hotel,152.4804504,1,1,304.9609008
71800,2016,11,7,City Hotel,228.28325780000003,1,1,456.56651560000006
71806,2016,11,7,City Hotel,8.202761881,0,0,0.0
71808,2016,11,7,City Hotel,14.44438507,1,0,14.44438507
71813,2016,11,7,City Hotel,215.429685,1,0,215.429685
71814,2016,11,7,City Hotel,156.6278633,1,0,156.6278633
